Iteration;real reward;Average (50 iters);Std;Niederwert;Hochwert
1235;54.971028;43.73625654;0.973110201;42.76314634;44.70936674
1236;32.46537173;43.78303226;0.970261256;42.81277101;44.75329352
1237;34.31173578;44.11062134;0.967337869;43.14328347;45.07795921
1238;56.31736042;44.06746741;0.970219204;43.09724821;45.03768662
1239;40.52880868;44.41504996;0.96090082;43.45414914;45.37595078
1240;42.9648448;44.00214142;0.968828751;43.03331267;44.97097017
1241;6.362607617;45.0381662;0.971047166;44.06711904;46.00921337
1242;56.73868046;45.83897436;1.062310007;44.77666435;46.90128437
1243;27.00036716;45.9852538;1.139192569;44.84606123;47.12444637
1244;63.55928242;45.89816675;1.21684327;44.68132348;47.11501002
1245;41.05014708;45.55084663;1.265580159;44.28526647;46.81642679
1246;61.91899494;44.96272808;1.31932166;43.64340642;46.28204974
1247;19.27562806;44.65771521;1.370158025;43.28755719;46.02787324
1248;40.99018783;44.34828767;1.428494318;42.91979336;45.77678199
1249;42.86168816;44.32941903;1.473081963;42.85633707;45.80250099
1250;39.60794676;44.2375149;1.517122691;42.72039221;45.75463759
1251;31.07951149;43.50576381;1.589346044;41.91641776;45.09510985
1252;60.80074379;42.57028482;1.649836564;40.92044825;44.22012138
1253;35.42337241;43.01010747;1.700677909;41.30942956;44.71078538
1254;39.65716728;43.10224522;1.731252533;41.37099268;44.83349775
1255;44.06145488;42.96638747;1.736292868;41.23009461;44.70268034
1256;26.58220975;43.61159238;1.748945814;41.86264656;45.36053819
1257;80.65215007;43.20708971;1.751504182;41.45558553;44.95859389
1258;69.53307527;43.82673983;1.748740151;42.07799968;45.57547999
1259;35.87862489;44.19257802;1.739649821;42.4529282;45.93222784
1260;39.22097332;44.64727036;1.725874079;42.92139628;46.37314444
1261;42.47581272;44.1232296;1.708329759;42.41489984;45.83155936
1262;64.78210926;44.10973747;1.690912992;42.41882448;45.80065046
1263;37.89323151;44.54545356;1.681866862;42.8635867;46.22732042
1264;58.59495596;44.5263951;1.671313491;42.85508161;46.19770859
1265;38.15059053;45.18291105;1.672814585;43.51009646;46.85572563
1266;83.45308499;45.37821731;1.675928778;43.70228853;47.05414609
1267;63.51433396;46.94545998;1.700674712;45.24478527;48.64613469
1268;68.45536717;46.85735512;1.73570142;45.1216537;48.59305654
1269;47.40263771;47.05843884;1.817911147;45.24052769;48.87634999
1270;28.49445336;46.55304032;1.90029704;44.65274328;48.45333736
1271;24.21681152;46.91271022;1.998094964;44.91461525;48.91080518
1272;27.43108493;46.90825194;2.082090615;44.82616133;48.99034256
1273;34.45224759;47.39008903;2.13539948;45.25468955;49.52548851
1274;38.78172936;47.48430429;2.186091122;45.29821317;49.67039541
1275;49.9689824;47.66022094;2.199041647;45.46117929;49.85926258
1276;29.62736026;48.27091713;2.204342668;46.06657446;50.47525979
1277;26.8861232;48.58074095;2.194827746;46.38591321;50.7755687
1278;51.61494932;48.44996561;2.16840521;46.2815604;50.61837082
1279;48.26216589;48.40295914;2.158244417;46.24471472;50.56120355
1280;27.61553141;47.75480305;2.152937365;45.60186568;49.90774041
1281;49.34672213;47.81951058;2.161073695;45.65843688;49.98058427
1282;38.86258907;48.10981878;2.202082929;45.90773585;50.31190171
1283;47.75873015;47.05226528;2.274971536;44.77729375;49.32723682
1284;65.42798934;46.32932676;2.375654237;43.95367252;48.70498099
1285;59.72723149;46.18845957;2.490332069;43.6981275;48.67879164
1286;28.24494918;45.49401041;2.583504772;42.91050564;48.07751518
1287;31.77727329;45.42567006;2.699209122;42.72646093;48.12487918
1288;56.53325621;44.83210901;2.83173183;42.00037718;47.66384084
1289;55.34537893;44.90328112;2.950450767;41.95283036;47.85373189
1290;74.01112205;44.30947901;3.054400461;41.25507855;47.36387947
1291;52.92546427;43.84183968;3.147922191;40.69391749;46.98976187
1292;86.29198366;43.42847701;3.270421481;40.15805553;46.69889849
1293;52.24533275;43.00926189;3.360256331;39.64900556;46.36951822
1294;37.25563686;41.55228329;3.453111904;38.09917139;45.0053952
1295;37.78395789;41.37363954;3.559742621;37.81389692;44.93338216
1296;59.39331177;40.86088993;3.668262822;37.19262711;44.52915276
1297;61.69162312;41.00948177;3.779349048;37.23013273;44.78883082
1298;43.84931951;41.70568479;3.89106044;37.81462435;45.59674523
1299;45.79516608;41.65123402;4.027256109;37.62397791;45.67849013
1300;51.83343713;43.18174773;4.163723816;39.01802392;47.34547155
1301;70.75345242;43.66729747;4.309934106;39.35736336;47.97723157
1302;46.88052664;44.68883237;4.435735919;40.25309646;49.12456829
1303;54.13120146;45.52051229;4.610465616;40.91004668;50.13097791
1304;33.02604214;46.53865123;4.787382961;41.75126827;51.32603419
1305;6.60120661;46.91319257;4.989196784;41.92399579;51.90238935
1306;47.36153907;47.87760405;5.260729741;42.61687431;53.13833379
1307;41.38792803;48.7980238;5.517975444;43.28004836;54.31599924
1308;26.71692171;50.08604194;5.779939117;44.30610282;55.86598106
1309;32.66321033;50.74777486;6.042403477;44.70537139;56.79017834
1310;28.6943984;51.2349152;6.277929596;44.95698561;57.5128448
1311;3.804066116;50.87436403;6.518578285;44.35578575;57.39294232
1312;38.99045472;51.83757455;6.760824308;45.07675024;58.59839885
1313;34.5104958;52.54885907;7.002143705;45.54671536;59.55100277
1314;41.52300945;52.43891515;7.209963386;45.22895176;59.64887854
1315;28.31104811;52.38839813;7.421730767;44.96666736;59.8101289
1316;14.30098462;52.19173633;7.61223329;44.57950304;59.80396962
1317;62.37158887;53.18472838;7.800758716;45.38396966;60.9854871
1318;42.13436281;52.35075283;7.919763857;44.43098897;60.27051669
1319;-5.850541145;52.62886613;7.996790814;44.63207532;60.62565695
1320;38.29180624;53.23479224;8.06139991;45.17339233;61.29619214
1321;2.344223545;53.55003062;8.122519923;45.42751069;61.67255054
1322;31.79499528;53.83443059;8.153603797;45.68082679;61.98803438
1323;62.93743878;54.09814308;8.213057556;45.88508553;62.31120064
1324;31.67525846;55.01748917;8.249909653;46.76757951;63.26739882
1325;116.8379286;55.30400375;8.270161977;47.03384177;63.57416573
1326;74.73201882;55.85449365;8.2853279;47.56916575;64.13982155
1327;81.72564054;55.54744665;8.285583563;47.26186309;63.83303021
1328;69.30179904;57.17970938;8.27736466;48.90234472;65.45707404
1329;103.5400352;57.57625291;8.264203249;49.31204966;65.84045616
1330;67.36377416;58.58325961;8.249127106;50.3341325;66.83238672
1331;76.80051689;60.72445124;8.209303443;52.5151478;68.93375468
1332;96.28812933;60.97827633;8.163170075;52.81510625;69.1414464
1333;104.5515143;61.62470148;8.111001124;53.51370036;69.73570261
1334;81.50710912;62.4045264;8.050725984;54.35380042;70.45525239
1335;90.2721468;62.57309424;8.000636047;54.5724582;70.57373029
1336;41.33912163;63.38930586;7.94084883;55.44845703;71.33015469
1337;77.36868541;64.36354296;7.867029997;56.49651296;72.23057295
1338;68.052784;65.10301841;7.794502693;57.30851572;72.8975211
1339;50.92611632;65.26963461;7.721163391;57.54847122;72.990798
1340;52.76901087;66.09845775;7.623802825;58.47465492;73.72226057
1341;63.98137012;66.64709136;7.507922851;59.1391685;74.15501421
1342;103.568059;67.69952771;7.374409871;60.32511784;75.07393758
1343;43.75923058;66.9317238;7.223330495;59.70839331;74.1550543
1344;66.42911118;66.86889876;7.03045473;59.83844403;73.89935349
1345;68.15786815;68.66923731;6.815061275;61.85417604;75.48429858
1346;53.86111538;69.76526039;6.60298849;63.1622719;76.36824888
1347;73.89771024;70.52709923;6.382676844;64.14442239;76.90977608
1348;75.14096049;72.27662497;6.141148739;66.13547623;78.41777371
1349;90.73596971;72.22976997;5.869970955;66.35979901;78.09974092
1350;60.40740984;73.03733948;5.607054629;67.43028485;78.64439411
1351;79.90842222;72.59278152;5.3389156;67.25386592;77.93169712
1352;55.09405519;72.83627623;5.076323462;67.75995277;77.91259969
1353;130.1259258;72.68525024;4.77913463;67.90611561;77.46438487
1354;74.35492147;72.7808377;4.516650323;68.26418738;77.29748802
1355;84.38338396;72.73501089;4.253801319;68.48120957;76.98881221
1356;115.8019796;72.57543908;3.992463007;68.58297607;76.56790209
1357;60.30661866;72.32590509;3.809712311;68.51619278;76.1356174
1358;74.355611;72.06091385;3.629213128;68.43170073;75.69012698
1359;66.48799243;71.15516308;3.461529095;67.69363399;74.61669218
1360;41.26017023;71.71180814;3.305783687;68.40602446;75.01759183
1361;70.32119081;71.61457243;3.14830703;68.4662654;74.76287946
1362;53.49015805;72.42880317;3.012839851;69.41596332;75.44164302
1363;76.7037029;72.20619479;2.935141588;69.2710532;75.14133638
1364;43.0079219;72.1671825;2.927352409;69.23983009;75.09453491
1365;83.79298961;72.16100538;2.920541866;69.24046351;75.08154724
1366;56.29136208;72.39620869;2.958814457;69.43739424;75.35502315
1367;67.97523865;73.00083358;3.056628125;69.94420545;76.0574617
1368;23.21358962;71.54382949;3.191578011;68.35225148;74.7354075
1369;38.93028545;72.21281758;3.356858098;68.85595948;75.56967568
1370;85.96672514;71.87442835;3.533613961;68.34081439;75.40804231
1371;94.18898353;72.30801867;3.786710278;68.52130839;76.09472895
1372;41.19800434;72.75448967;4.031398307;68.72309136;76.78588798
1373;121.0208079;72.60639379;4.326617988;68.2797758;76.93301178
1374;60.54783368;72.04516011;4.618855715;67.4263044;76.66401583
1375;72.86130333;72.00201293;4.911799121;67.09021381;76.91381206
1376;94.16547282;72.9718857;5.257262319;67.71462338;78.22914802
1377;87.15024915;73.81019414;5.592145186;68.21804895;79.40233933
1378;74.02331499;74.89546594;5.89444519;69.00102075;80.78991113
1379;74.17675954;74.51308217;6.220389903;68.29269226;80.73347207
1380;101.2028677;75.36333744;6.528579128;68.83475831;81.89191656
1381;59.22561202;74.90254224;6.852019796;68.05052245;81.75456204
1382;64.0742835;74.95237824;7.196966075;67.75541216;82.14934431
1383;82.77357608;75.72475237;7.555284272;68.1694681;83.28003664
1384;58.35822492;76.09565422;7.911010074;68.18464414;84.00666429
1385;109.8960073;76.14062878;8.297385516;67.84324326;84.43801429
1386;85.31312534;76.77926492;8.697899936;68.08136499;85.47716486
1387;82.86488939;77.02593731;9.096392478;67.92954483;86.12232979
1388;66.01565819;77.9441313;9.473966645;68.47016465;87.41809794
1389;66.06315719;79.28967304;9.895661892;69.39401115;89.18533494
1390;50.61108293;79.70733034;10.28885904;69.4184713;89.99618937
1391;64.76438008;80.3677864;10.75947911;69.60830729;91.12726551
1392;94.81723921;81.57406481;11.20319462;70.3708702;92.77725943
1393;29.26085064;82.06068085;11.59842082;70.46226003;93.65910167
1394;77.87762309;83.72600257;11.9981753;71.72782727;95.72417786
1395;49.17126058;84.66642355;12.36439385;72.3020297;97.0308174
1396;90.27097421;85.59765357;12.66869551;72.92895805;98.26634908
1397;76.63113649;85.68254722;12.98490304;72.69764417;98.66745026
1398;66.34482041;87.02513483;13.2529228;73.77221203;100.2780576
1399;46.5180429;87.18243618;13.49188507;73.69055111;100.6743212
1400;88.53546357;87.94405781;13.68237319;74.26168462;101.626431
1401;109.8709207;89.53298117;13.79878416;75.73419701;103.3317653
1402;122.6621528;90.27380971;13.912445;76.36136471;104.1862547
1403;110.4429172;90.35598144;13.97188624;76.3840952;104.3278677
1404;110.6243531;91.69792058;14.0097691;77.68815148;105.7076897
1405;117.7179402;92.12541591;13.98622488;78.13919104;106.1116408
1406;60.88282916;93.31378446;13.94413711;79.36964735;107.2579216
1407;118.3436154;94.73211424;13.87745362;80.85466063;108.6095679
1408;99.69769927;96.07466982;13.73406628;82.34060354;109.8087361
1409;93.27160519;97.13780733;13.57735702;83.56045031;110.7151643
1410;68.78169503;99.25849239;13.414896;85.8435964;112.6733884
1411;73.83061368;100.4983537;13.20248789;87.29586581;113.7008416
1412;82.90148262;101.7084226;12.98482281;88.72359977;114.6932454
1413;100.3180513;102.100293;12.73798147;89.3623115;114.8382744
1414;145.3263321;104.404519;12.51319384;91.89132518;116.9177129
1415;64.30844387;105.0896929;12.25826677;92.83142613;117.3479597
1416;117.4762488;108.1544033;11.97996144;96.17444188;120.1343648
1417;117.8115612;108.9210642;11.67136374;97.24970048;120.592428
1418;92.79265637;108.9357843;11.37087378;97.5649105;120.3066581
1419;108.1449973;111.2228218;11.04251054;100.1803112;122.2653323
1420;86.89175551;111.5556521;10.72699445;100.8286576;122.2826465
1421;133.459456;111.676458;10.44346831;101.2329897;122.1199263
1422;98.5185597;113.1790477;10.18198909;102.9970586;123.3610368
1423;109.6699724;113.1136827;9.871085894;103.2425968;122.9847686
1424;129.0431768;113.8907636;9.571392395;104.3193712;123.462156
1425;99.39053698;114.4555697;9.234377957;105.2211918;123.6899477
1426;153.8963946;113.8690566;8.915992107;104.9530645;122.7850488
1427;131.9477285;114.5056498;8.579924246;105.9257256;123.0855741
1428;91.34100754;113.554495;8.23966106;105.3148339;121.794156
1429;142.462211;113.2965101;7.870782125;105.425728;121.1672922
1430;95.9790216;112.9477881;7.489585868;105.4582022;120.4373739
1431;161.8096636;112.8774306;7.069158101;105.8082725;119.9465887
1432;131.560431;114.0376266;6.619494651;107.4181319;120.6571212
1433;132.5446178;112.6065187;6.164169829;106.4423488;118.7706885
1434;136.9935891;112.7814367;5.713802609;107.0676341;118.4952393
1435;166.5131633;113.843663;5.253193372;108.5904696;119.0968563
1436;173.1289336;113.5169405;4.845766891;108.6711736;118.3627074
1437;147.0266385;114.3183373;4.45008967;109.8682477;118.768427
1438;102.8502795;114.7155722;4.071766618;110.6438056;118.7873388
1439;183.5311865;116.3158449;3.665772421;112.6500725;119.9816173
1440;101.0070253;114.9690154;3.349256419;111.6197589;118.3182718
1441;206.9113142;115.331133;3.03173439;112.2993986;118.3628674
1442;103.864086;114.9683423;2.880106394;112.0882359;117.8484487
1443;95.56796223;115.4239169;2.77765101;112.6462659;118.201568
1444;145.899763;115.4685867;2.65276955;112.8158172;118.1213563
1445;94.85196748;115.1665597;2.631390026;112.5351696;117.7979497
1446;55.332365;117.1696119;2.659685769;114.5099261;119.8292977
1447;166.9030459;118.5802131;2.696929202;115.8832839;121.2771423
1448;73.29752137;118.4455255;2.857809171;115.5877163;121.3033347
1449;105.9759497;118.6757464;2.976944011;115.6988024;121.6526904
1450;75.32315473;119.0122144;3.130337519;115.8818769;122.1425519
1451;58.62329548;120.6320927;3.251798465;117.3802942;123.8838911
1452;142.3371731;119.1930159;3.335919467;115.8570965;122.5289354
1453;74.15325453;119.8508292;3.480828886;116.3700003;123.3316581
1454;97.28568912;120.8911257;3.622268114;117.2688576;124.5133938
1455;92.83952956;120.1453168;3.695721227;116.4495955;123.841038
1456;114.1297095;120.2277337;3.750453775;116.4772799;123.9781874
1457;120.0528228;119.0053164;3.803851759;115.2014647;122.8091682
1458;45.35711258;118.0408634;3.908018915;114.1328445;121.9488823
1459;108.6185194;117.6926865;4.013603692;113.6790828;121.7062902
1460;147.445145;117.2840343;4.114935998;113.1690983;121.3989703
1461;52.11885089;116.5045885;4.218146483;112.286442;120.7227349
1462;114.7018511;115.8661316;4.266060448;111.6000712;120.1321921
1463;103.1604616;115.5484424;4.302648762;111.2457936;119.8510911
1464;181.9319574;116.2614824;4.343194023;111.9182884;120.6046764
1465;76.63802518;114.2908141;4.394289552;109.8965246;118.6851037
1466;82.77644524;114.9788528;4.424062083;110.5547907;119.4029149
1467;98.97392183;112.8042423;4.426220988;108.3780213;117.2304633
1468;141.0458681;111.8172866;4.424514915;107.3927717;116.2418016
1469;95.07081601;112.5464753;4.419244788;108.1272305;116.9657201
1470;92.7416156;111.9481921;4.409565325;107.5386268;116.3577575
1471;189.0474194;110.6956489;4.404837379;106.2908115;115.1004863
1472;205.4001176;110.531069;4.389579306;106.1414897;114.9206483
1473;91.64949275;108.3559645;4.384609845;103.9713547;112.7405744
1474;121.4112369;109.0201863;4.357796475;104.6623899;113.3779828
1475;146.2030459;108.2454369;4.347648091;103.8977888;112.5930849
1476;182.0043284;108.8468061;4.34007816;104.5067279;113.1868842
1477;80.50348104;109.6237456;4.300616997;105.3231286;113.9243626
1478;165.4962045;107.8639946;4.25480099;103.6091936;112.1187956
1479;144.3961309;107.5868546;4.179295007;103.4075596;111.7661496
1480;104.4259546;109.3157388;4.032282954;105.2834559;113.3480218
1481;100.1822835;109.8008861;3.859807164;105.9410789;113.6606932
1482;99.4663851;109.758027;3.664630735;106.0933962;113.4226577
1483;82.37332576;108.1100348;3.48840874;104.621626;111.5984435
1484;114.7875973;107.6561329;3.347638328;104.3084946;111.0037712
1485;116.1523267;107.6717663;3.195342987;104.4764233;110.8671093
1486;126.7614244;107.5805283;3.024790407;104.5557379;110.6053187
1487;140.5676343;109.5052518;2.892498925;106.6127528;112.3977507
1488;130.8244877;109.9873948;2.769632896;107.217762;112.7570277
1489;139.21532;109.5988635;2.653524974;106.9453385;112.2523885
1490;83.02710351;108.3615094;2.494195551;105.8673139;110.855705
1491;136.0969986;109.7438953;2.397471333;107.3464239;112.1413666
1492;96.00617879;111.4685836;2.273605881;109.1949778;113.7421895
1493;53.52934774;112.2243121;2.256563168;109.9677489;114.4808753
1494;132.7565848;112.0685159;2.230258391;109.8382575;114.2987743
